Image_Path,Labels
./data/posts/shreyajain26_451117_2753117036299071261_2725_14\2022-01-17_10-59-07_UTC.jpg,"['Smile', 'Product', 'Green', 'Yellow', 'Purple', 'Happy', 'Plant', 'Natural foods', 'Petal', 'Publication']"
./data/posts/shreyajain26_451117_2753332487630352283_2384_15\2022-01-17_18-07-11_UTC.jpg,"['Skin', 'Product', 'Yellow', 'Happy', 'Smile', 'Publication', 'Material property', 'Eyelash', 'Beauty', 'Fashion design']"
./data/posts/shreyajain26_451117_2753749890048742741_10557_59\2022-01-18_07-56-29_UTC_1.jpg,"['Clothing', 'Smile', 'Skin', 'Plant', 'Hairstyle', 'Happy', 'Waist', 'Black hair', 'Leisure', 'Thigh']"
./data/posts/shreyajain26_451117_2753749890048742741_10557_59\2022-01-18_07-56-29_UTC_2.jpg,"['Smile', 'Hair', 'Face', 'Skin', 'Head', 'Lip', 'Eyebrow', 'Eye', 'Facial expression', 'Organ']"
./data/posts/shreyajain26_451117_2763909004498737887_17750_48\2022-02-01_08-20-50_UTC.jpg,"['Cloud', 'Sky', 'Smile', 'Building', 'Travel', 'Snow', 'Happy', 'Waterway', 'Freezing', 'Winter']"
./data/posts/shreyajain26_451117_2769961128120028663_14546_67\2022-02-09_16-45-19_UTC.jpg,"['Water', 'Sky', 'Boats and boating--Equipment and supplies', 'People in nature', 'Flash photography', 'Sunglasses', 'Happy', 'Travel', 'Wood', 'Lake']"
./data/posts/shreyajain26_451117_2803189851484049770_12333_65\2022-03-27_13-04-52_UTC_1.jpg,"['Waist', 'Sari', 'Sunglasses', 'Fashion design', 'Flooring', 'Trunk', 'Formal wear', 'Eyewear', 'Abdomen', 'Leisure']"
./data/posts/shreyajain26_451117_2803189851484049770_12333_65\2022-03-27_13-04-52_UTC_2.jpg,"['Joint', 'Skin', 'Lip', 'Chin', 'Shoulder', 'Eyebrow', 'Eyelash', 'Neck', 'Fashion', 'Ear']"
./data/posts/shreyajain26_451117_2803841179256320612_15578_102\2022-03-28_10-38-56_UTC_1.jpg,"['Shoe', 'Sleeve', 'Grey', 'Waist', 'Flooring', 'Floor', 'Fashion design', 'Knee', 'Thigh', 'Wood']"
./data/posts/shreyajain26_451117_2803841179256320612_15578_102\2022-03-28_10-38-56_UTC_2.jpg,"['Hairstyle', 'Dress', 'Sleeve', 'Waist', 'Fashion design', 'Tints and shades', 'Flash photography', 'Pattern', 'Overcoat', 'Thigh']"
./data/posts/shreyajain26_451117_2803841179256320612_15578_102\2022-03-28_10-38-56_UTC_3.jpg,"['Shoe', 'Shoulder', 'Leg', 'Neck', 'Sleeve', 'Waist', 'Collar', 'Knee', 'Thigh', 'Flooring']"
./data/posts/shreyajain26_451117_2846746030106393162_13260_101\2022-05-26_15-23-13_UTC_1.jpg,"['Face', 'Hair', 'Shoe', 'Flash photography', 'Neck', 'Sleeve', 'Waist', 'Thigh', 'Knee', 'Happy']"
./data/posts/shreyajain26_451117_2846746030106393162_13260_101\2022-05-26_15-23-13_UTC_2.jpg,"['Tree', 'Sleeve', 'Waist', 'Plant', 'Eyewear', 'Thigh', 'Trunk', 'Knee', 'Leisure', 'Sunglasses']"
./data/posts/shreyajain26_451117_2848018999783880540_10281_28\2022-05-28_09-32-23_UTC.jpg,"['Joint', 'Lip', 'Jeans', 'Shoulder', 'Mouth', 'Flash photography', 'Neck', 'Sleeve', 'Standing', 'Black-and-white']"
./data/posts/shreyajain26_451117_2848862990024701675_6055_63\2022-05-29_13-29-14_UTC.jpg,"['Hair', 'Joint', 'Head', 'Lip', 'Shoulder', 'Neck', 'Purple', 'Eyelash', 'Sleeve', 'Collar']"
./data/posts/shreyajain26_451117_2854487942069325754_6824_48\2022-06-06_07-45-01_UTC_1.jpg,"['Shoulder', 'Leg', 'Comfort', 'Flash photography', 'Thigh', 'Knee', 'Waist', 'Fashion design', 'Leisure', 'Beauty']"
./data/posts/shreyajain26_451117_2854487942069325754_6824_48\2022-06-06_07-45-01_UTC_2.jpg,"['Joint', 'Shoulder', 'Leg', 'Fashion', 'Comfort', 'Thigh', 'Knee', 'Waist', 'Fashion design', 'Leisure']"
./data/posts/shreyajain26_451117_2879927504031566370_6987_49\2022-07-11_10-08-53_UTC_1.jpg,"['Face', 'Joint', 'Skin', 'Lip', 'Chin', 'Hairstyle', 'Shoulder', 'Smile', 'Eyelash', 'Flash photography']"
./data/posts/shreyajain26_451117_2879927504031566370_6987_49\2022-07-11_10-08-53_UTC_2.jpg,"['Joint', 'Skin', 'Lip', 'Shoulder', 'White', 'Eyelash', 'Neck', 'Human body', 'Sleeve', 'Gesture']"
./data/posts/shreyajain26_451117_2879927504031566370_6987_49\2022-07-11_10-08-53_UTC_3.jpg,"['Forehead', 'Nose', 'Skin', 'Lip', 'Chin', 'Smile', 'Eyebrow', 'Eye', 'Eyelash', 'Lipstick']"
./data/posts/shreyajain26_451117_2891430581804801015_5549_49\2022-07-27_07-03-27_UTC.jpg,"['Clothing', 'Face', 'Hair', 'Skin', 'Head', 'Lip', 'Chin', 'Arm', 'Eyebrow', 'Shoulder']"
./data/posts/shreyajain26_451117_2893151155224818896_4742_40\2022-07-29_16-01-55_UTC_1.jpg,"['Flash photography', 'Textile', 'Waist', 'Fashion design', 'Formal wear', 'Art', 'Event', 'Fashion model', 'Haute couture', 'Thigh']"
./data/posts/shreyajain26_451117_2893151155224818896_4742_40\2022-07-29_16-01-55_UTC_2.jpg,"['Flash photography', 'Fashion design', 'Waist', 'Flooring', 'Hat', 'Event', 'Door', 'Formal wear', 'Fun', 'Thigh']"
./data/posts/shreyajain26_451117_2893151155224818896_4742_40\2022-07-29_16-01-55_UTC_3.jpg,"['Light', 'Flash photography', 'Lighting', 'Building', 'Flooring', 'Dress', 'Waist', 'Fashion design', 'Gown', 'Beauty']"
./data/posts/shreyajain26_451117_2895320011636616040_2103_23\2022-08-01_15-51-03_UTC.jpg,"['Cheek', 'Joint', 'Skin', 'Lip', 'Chin', 'Hairstyle', 'Arm', 'Shoulder', 'Eyebrow', 'Eyelash']"
./data/posts/shreyajain26_451117_2935880435821875647_5744_2621\2022-09-26_14-57-22_UTC.jpg,"['Skin', 'Smile', 'Table', 'Liquid', 'Bottle', 'Sleeve', 'Fluid', 'Dress', 'Gesture', 'Plastic bottle']"
./data/posts/shreyas41_6992256_2962381353259863773_839693_1277\2022-11-02_04-29-58_UTC.jpg,"['Smile', 'Fashion', 'Fun', 'Leisure', 'Art', 'Eyewear', 'Entertainment', 'Event', 'Artist', 'Fashion design']"
./data/posts/shreyas41_6992256_2964907383495603583_580588_797\2022-11-05_16-08-44_UTC_1.jpg,"['Sports uniform', 'Sports jersey', 'Jersey', 'Smile', 'Player', 'Gesture', 'Ball game', 'Fan', 'Grass', 'Sportswear']"
./data/posts/shreyas41_6992256_2964907383495603583_580588_797\2022-11-05_16-08-44_UTC_2.jpg,"['Smile', 'Plant', 'Grass', 'Leisure', 'Player', 'T-shirt', 'Hat', 'Championship', 'Recreation', 'Sports']"
./data/posts/shreyas41_6992256_2967479828748171671_32152_96\2022-11-09_05-19-43_UTC.jpg,"['Telephony', 'Mobile phone', 'Communication Device', 'Portable communications device', 'Mobile device', 'Gesture', 'Font', 'Gadget', 'Office equipment', 'Output device']"
./data/posts/shreyas41_6992256_2969987755355138255_38784_115\2022-11-12_16-22-32_UTC.jpg,"['Sharing', 'Font', 'Rectangle', 'Happy', 'Illustration', 'Graphics', 'Advertising', 'Conversation', 'Art', 'Humour']"
./data/posts/shreyas41_6992256_2970731025904890264_587699_1525\2022-11-13_16-59-16_UTC.jpg,"['Product', 'Textile', 'Curtain', 'Comfort', 'Luggage and bags', 'Wood', 'Shelf', 'Bag', 'Flooring', 'Backpack']"
./data/posts/shreyas41_6992256_2972081029041584254_31567_101\2022-11-15_13-41-29_UTC.jpg,"['Telephony', 'Communication Device', 'Portable communications device', 'Mobile device', 'Mobile phone', 'Gesture', 'Gadget', 'Line', 'Font', 'Electronic device']"
./data/posts/shreyas41_6992256_2975692732303937613_449640_732\2022-11-20_13-17-18_UTC_1.jpg,"['Sky', 'Limited overs cricket', 'Sports uniform', 'Cloud', 'Cricketer', 'Sports jersey', 'Sports equipment', 'Gesture', 'Player', 'Cricket']"
./data/posts/shreyas41_6992256_2975692732303937613_449640_732\2022-11-20_13-17-18_UTC_2.jpg,"['Sports uniform', 'Sports jersey', 'Sports equipment', 'Jersey', 'Player', 'Cleat', 'Shin guard', 'Sneakers', 'Ball game', 'Shorts']"
./data/posts/shreyas41_6992256_2975692732303937613_449640_732\2022-11-20_13-17-18_UTC_3.jpg,"['One day international', 'Player', 'Sports jersey', 'Grass', 'Ball game', 'Sports', 'Limited overs cricket', 'Competition event', 'Twenty20', 'Team sport']"
./data/posts/shreyas41_6992256_2976185436391125328_938684_1625\2022-11-21_05-36-13_UTC_1.jpg,"['Footwear', 'Cloud', 'Sky', 'Shorts', 'Active shorts', 'Blue', 'Asphalt', 'Sleeve', 'Knee', 'Grass']"
./data/posts/shreyas41_6992256_2976185436391125328_938684_1625\2022-11-21_05-36-13_UTC_2.jpg,"['Cloud', 'Sky', 'Asphalt', 'Road surface', 'Landscape', 'Horizon', 'Morning', 'Thoroughfare', 'Exercise', 'Running']"
./data/posts/shreyas41_6992256_2979243687030791824_394201_1387\2022-11-25_10-52-25_UTC_1.jpg,"['Sports uniform', 'Helmet', 'Batting glove', 'Sports equipment', 'Sports gear', 'Glove', 'Sports jersey', 'Jersey', 'Football equipment', 'Gesture']"
./data/posts/shreyas41_6992256_2979243687030791824_394201_1387\2022-11-25_10-52-25_UTC_2.jpg,"['Sports uniform', 'Sports equipment', 'Jersey', 'Helmet', 'Sports gear', 'Gesture', 'Player', 'Baseball player', 'Glove', 'Baseball equipment']"
./data/posts/shreyas41_6992256_2979243687030791824_394201_1387\2022-11-25_10-52-25_UTC_3.jpg,"['Sports uniform', 'Baseball bat', 'Batting glove', 'One day international', 'Sports equipment', 'Sports gear', 'Jersey', 'Helmet', 'Baseball equipment', 'Hat']"
./data/posts/shreyas41_6992256_2981218623873908931_332318_614\2022-11-28_04-16-15_UTC.jpg,"['Black', 'Standing', 'Black-and-white', 'Gesture', 'Style', 'Hat', 'Happy', 'Crew', 'Plant', 'Monochrome']"
./data/posts/shreyas41_6992256_2982056033243402378_324146_609\2022-11-29_08-00-02_UTC.jpg,"['Shorts', 'Eyewear', 'Sleeve', 'Gesture', 'Style', 'Cool', 'Asphalt', 'Happy', 'Fun', 'Travel']"
./data/posts/shreyas41_6992256_2983293778502838446_334014_778\2022-12-01_00-59-13_UTC_1.jpg,"['Vision care', 'Sleeve', 'Eyewear', 'Flooring', 'Fashion design', 'Wood', 'Event', 'Beard', 'T-shirt', 'Selfie']"
./data/posts/shreyas41_6992256_2983293778502838446_334014_778\2022-12-01_00-59-13_UTC_2.jpg,"['White', 'Vision care', 'Sunglasses', 'Fashion', 'Sleeve', 'Beard', 'Eyewear', 'Facial hair', 'Goggles', 'Selfie']"
./data/posts/shreyas41_6992256_2987258807449679530_730448_2435\2022-12-06_12-17-01_UTC_1.jpg,"['Shorts', 'Blue', 'T-shirt', 'Leisure', 'Sports uniform', 'Competition event', 'Recreation', 'Fun', 'Baseball cap', 'Hat']"
./data/posts/shreyas41_6992256_2987258807449679530_730448_2435\2022-12-06_12-17-01_UTC_2.jpg,"['Sports uniform', 'Smile', 'Facial expression', 'Sports jersey', 'Jersey', 'Sleeve', 'Gesture', 'Player', 'Sportswear', 'T-shirt']"
./data/posts/shreyas41_6992256_2990228816190817228_665342_1094\2022-12-10_14-37-54_UTC.jpg,"['Forehead', 'Smile', 'Hand', 'Arm', 'Muscle', 'Product', 'Beard', 'Sleeve', 'Cap', 'Gesture']"
./data/posts/shreyas41_6992256_2995727946010588667_425141_961\2022-12-18_04-43-41_UTC_1.jpg,"['Sports uniform', 'Sports equipment', 'Sports gear', 'Batting glove', 'Glove', 'Jersey', 'Baseball park', 'Baseball equipment', 'Baseball', 'Bat-and-ball games']"
./data/posts/shreyas41_6992256_2995727946010588667_425141_961\2022-12-18_04-43-41_UTC_2.jpg,"['Sports uniform', 'Trousers', 'Batting glove', 'Sports equipment', 'Baseball player', 'Sports gear', 'Jersey', 'Glove', 'Baseball park', 'Baseball equipment']"
./data/posts/shreyas41_6992256_2995727946010588667_425141_961\2022-12-18_04-43-41_UTC_3.jpg,"['Sports uniform', 'Helmet', 'Sports equipment', 'Shoe', 'Batting glove', 'Sports gear', 'Baseball bat', 'Baseball', 'Bat-and-ball games', 'Baseball equipment']"
./data/posts/shreyas41_6992256_2995727946010588667_425141_961\2022-12-18_04-43-41_UTC_4.jpg,"['Sports uniform', 'Hat', 'Sleeve', 'Cap', 'Gesture', 'Baseball cap', 'Jersey', 'Uniform', 'Sunglasses', 'Crew']"
./data/posts/shreyas41_6992256_2995727946010588667_425141_961\2022-12-18_04-43-41_UTC_5.jpg,"['Sports uniform', 'Bat-and-ball games', 'Player', 'Baseball player', 'Sleeve', 'Gesture', 'Ball game', 'Sports gear', 'Grass', 'Competition event']"
./data/posts/shreyas41_6992256_2996456223693970181_612925_3331\2022-12-19_04-50-39_UTC_1.jpg,"['Mirror', 'Dress shirt', 'Sleeve', 'Eyewear', 'Beard', 'Fashion design', 'Blazer', 'Waist', 'Event', 'Art']"
./data/posts/shreyas41_6992256_2996456223693970181_612925_3331\2022-12-19_04-50-39_UTC_2.jpg,"['Mirror', 'Sleeve', 'Dress shirt', 'Eyewear', 'Fashion design', 'Blazer', 'Waist', 'Fun', 'Door', 'Formal wear']"
./data/posts/shreyas41_6992256_2996456223693970181_612925_3331\2022-12-19_04-50-39_UTC_3.jpg,"['Mirror', 'Sleeve', 'Standing', 'Art', 'Eyewear', 'Fashion design', 'Event', 'Cameras & optics', 'Room', 'Visual arts']"
./data/posts/shreyas41_6992256_2996456223693970181_612925_3331\2022-12-19_04-50-39_UTC_4.jpg,"['Leg', 'Sleeve', 'Collar', 'Waist', 'Eyewear', 'Blazer', 'Flooring', 'Formal wear', 'Fashion design', 'Comfort']"
./data/posts/shreyas41_6992256_3000891945958727928_653747_2356\2022-12-25_07-43-38_UTC_1.jpg,"['Sports uniform', 'Smile', 'Jersey', 'Sports jersey', 'Player', 'Sports equipment', 'Shorts', 'Ball game', 'Beard', 'Team sport']"
./data/posts/shreyas41_6992256_3000891945958727928_653747_2356\2022-12-25_07-43-38_UTC_2.jpg,"['Sports uniform', 'Sports jersey', 'White', 'Jersey', 'Shorts', 'Sleeve', 'Gesture', 'Player', 'Sportswear', 'Ball game']"
./data/posts/shreyas41_6992256_3000891945958727928_653747_2356\2022-12-25_07-43-38_UTC_3.jpg,"['Sports uniform', 'Arm', 'Jersey', 'Product', 'Sleeve', 'Sports jersey', 'Gesture', 'Elbow', 'Player', 'Baseball cap']"
./data/posts/shreyas41_6992256_3000891945958727928_653747_2356\2022-12-25_07-43-38_UTC_4.jpg,"['Sports uniform', 'Sports gear', 'Jersey', 'Player', 'Baseball player', 'Baseball', 'Helmet', 'Ball game', 'Gesture', 'Bat-and-ball games']"
./data/posts/shreyas41_6992256_3000891945958727928_653747_2356\2022-12-25_07-43-38_UTC_5.jpg,"['Sports uniform', 'Cricketer', 'Sports equipment', 'Bat-and-ball games', 'Sports gear', 'Baseball player', 'Cricket', 'Player', 'Gesture', 'Ball game']"
./data/posts/shreyas41_6992256_3000891945958727928_653747_2356\2022-12-25_07-43-38_UTC_6.jpg,"['Sports uniform', 'Shorts', 'Hairstyle', 'White', 'Jersey', 'Sports jersey', 'Watch', 'Sports equipment', 'Player', 'Sleeve']"
./data/posts/shreyas41_6992256_3008243745120336213_580253_893\2023-01-04_11-10-21_UTC.jpg,"['Sports uniform', 'Baseball bat', 'Softball bat', 'Sports equipment', 'Batting glove', 'Sports gear', 'Baseball equipment', 'Helmet', 'Baseball park', 'Jersey']"
./data/posts/shreyas41_6992256_3009918054176078121_1156575_1700\2023-01-06_18-36-54_UTC_1.jpg,"['Plant', 'Shoulder', 'Dress shirt', 'Fashion', 'Sleeve', 'Eyewear', 'Cool', 'Waist', 'Denim', 'Electric blue']"
./data/posts/shreyas41_6992256_3009918054176078121_1156575_1700\2023-01-06_18-36-54_UTC_2.jpg,"['Shoe', 'Dress shirt', 'Plant', 'Sleeve', 'Flash photography', 'Standing', 'Gesture', 'Collar', 'Cool', 'Eyewear']"
./data/posts/shreyas41_6992256_3009918054176078121_1156575_1700\2023-01-06_18-36-54_UTC_3.jpg,"['Plant', 'Shoulder', 'Dress shirt', 'Sleeve', 'Standing', 'Houseplant', 'Collar', 'Flowerpot', 'Formal wear', 'Eyewear']"
./data/posts/shreyas41_6992256_3012749277576864709_496538_1195\2023-01-10_16-22-02_UTC_1.jpg,"['Sports uniform', 'Sports equipment', 'Sports gear', 'Glove', 'Jersey', 'Sports jersey', 'Helmet', 'Baseball equipment', 'Player', 'Baseball protective gear']"
./data/posts/shreyas41_6992256_3012749277576864709_496538_1195\2023-01-10_16-22-02_UTC_2.jpg,"['Sports uniform', 'Limited overs cricket', 'One day international', 'Twenty20', 'Player', 'Cricket', 'Jersey', 'Cricketer', 'Hat', 'Ball game']"
./data/posts/shreyas41_6992256_3012749277576864709_496538_1195\2023-01-10_16-22-02_UTC_3.jpg,"['Sports uniform', 'Player', 'Gesture', 'Team sport', 'Jersey', 'Sports', 'Competition event', 'Ball game', 'Championship', 'Tournament']"
./data/posts/shreyas41_6992256_3014195278014078423_403811_1074\2023-01-12_16-14-59_UTC_1.jpg,"['Sports uniform', 'Cap', 'Bat-and-ball games', 'Jersey', 'Baseball player', 'Baseball equipment', 'Sleeve', 'Baseball uniform', 'Baseball cap', 'Gesture']"
./data/posts/shreyas41_6992256_3014195278014078423_403811_1074\2023-01-12_16-14-59_UTC_2.jpg,"['Sports uniform', 'Jersey', 'Baseball player', 'Baseball park', 'Player', 'Hat', 'Bat-and-ball games', 'Gesture', 'Baseball field', 'Sports gear']"
./data/posts/shreyas41_6992256_3014195278014078423_403811_1074\2023-01-12_16-14-59_UTC_3.jpg,"['Sports uniform', 'Sports equipment', 'Sports gear', 'Vertebrate', 'Bat-and-ball games', 'Blue', 'Jersey', 'Player', 'Baseball player', 'Baseball']"
./data/posts/shreyas41_6992256_3014195278014078423_403811_1074\2023-01-12_16-14-59_UTC_4.jpg,"['Limited overs cricket', 'One day international', 'Sports uniform', 'Cricketer', 'Cricket', 'Twenty20', 'Sports equipment', 'Bat-and-ball games', 'Player', 'Wicket']"
./data/posts/shreyas41_6992256_3014835245606340723_832688_2231\2023-01-13_13-26-29_UTC_1.jpg,"['Sports uniform', 'Shoe', 'Shoulder', 'Shorts', 'Jersey', 'Sleeve', 'Knee', 'Luggage and bags', 'Sunglasses', 'Sportswear']"
./data/posts/shreyas41_6992256_3014835245606340723_832688_2231\2023-01-13_13-26-29_UTC_2.jpg,"['Shoe', 'Shorts', 'Luggage and bags', 'Bag', 'Waist', 'Backpack', 'Travel', 'Entertainment', 'Electric blue', 'Leisure']"
./data/posts/shreyas41_6992256_3016391902194993996_491127_1224\2023-01-15_16-59-17_UTC_1.jpg,"['Sports uniform', 'Soccer', 'Sports jersey', 'Player', 'Jersey', 'Shorts', 'Grass', 'Ball game', 'Sports', 'Championship']"
./data/posts/shreyas41_6992256_3016391902194993996_491127_1224\2023-01-15_16-59-17_UTC_2.jpg,"['Sports uniform', 'One day international', 'Cricketer', 'Cricket', 'Sports equipment', 'Sports gear', 'Shorts', 'Jersey', 'Baseball player', 'Helmet']"
./data/posts/shreyas41_6992256_3016391902194993996_491127_1224\2023-01-15_16-59-17_UTC_3.jpg,"['Limited overs cricket', 'Sports uniform', 'One day international', 'Twenty20', 'Jersey', 'Sports jersey', 'Cricketer', 'Player', 'Gesture', 'Bat-and-ball games']"
./data/posts/shreyas41_6992256_3016391902194993996_491127_1224\2023-01-15_16-59-17_UTC_4.jpg,"['One day international', 'Sports equipment', 'Sports uniform', 'Batting glove', 'Sports gear', 'Helmet', 'Baseball bat', 'Twenty20', 'Bat-and-ball games', 'Player']"
./data/posts/shreyas41_6992256_3016391902194993996_491127_1224\2023-01-15_16-59-17_UTC_5.jpg,"['Sports uniform', 'One day international', 'Cricketer', 'Limited overs cricket', 'Cricket', 'Player', 'Gesture', 'Sports jersey', 'Sports equipment', 'Ball game']"
./data/posts/shreyas41_6992256_3034924882127458751_212009_719\2023-02-10_06-41-00_UTC.jpg,"['Flash photography', 'Shooter game', 'Pollution', 'Tints and shades', 'Helmet', 'Event', 'Personal protective equipment', 'Action-adventure game', 'Darkness', 'Smoke']"
./data/posts/shreyas41_6992256_3038745779162424197_644407_1781\2023-02-15_13-12-27_UTC_1.jpg,"['Sports uniform', 'White', 'Muscle', 'Jersey', 'Player', 'Sleeve', 'Shorts', 'Baseball player', 'Glove', 'Sports equipment']"
./data/posts/shreyas41_6992256_3038745779162424197_644407_1781\2023-02-15_13-12-27_UTC_2.jpg,"['Helmet', 'Sports uniform', 'Sports gear', 'Sports equipment', 'Football equipment', 'Glove', 'Jersey', 'Football gear', 'Sports jersey', 'Football helmet']"
./data/posts/shreyas41_6992256_3038745779162424197_644407_1781\2023-02-15_13-12-27_UTC_3.jpg,"['Sports uniform', 'Cap', 'Hat', 'Sports equipment', 'Baseball cap', 'Sun hat', 'Player', 'Shorts', 'Elbow', 'Goggles']"
./data/posts/shreyas41_6992256_3038745779162424197_644407_1781\2023-02-15_13-12-27_UTC_4.jpg,"['Footwear', 'Sports uniform', 'Sports equipment', 'Shorts', 'Football', 'Soccer', 'Ball', 'Player', 'Sports gear', 'Jersey']"
./data/posts/shreyas41_6992256_3041540064751583744_449116_852\2023-02-19_09-44-11_UTC_1.jpg,"['Sports uniform', 'Sports gear', 'Jersey', 'Sports equipment', 'Player', 'World', 'Sleeve', 'Bat-and-ball games', 'Baseball player', 'Gesture']"
./data/posts/shreyas41_6992256_3041540064751583744_449116_852\2023-02-19_09-44-11_UTC_2.jpg,"['Footwear', 'Sports uniform', 'Batting glove', 'Glove', 'Sports gear', 'Sports equipment', 'Helmet', 'Jersey', 'Baseball player', 'Thigh']"
./data/posts/shreyas41_6992256_3041540064751583744_449116_852\2023-02-19_09-44-11_UTC_3.jpg,"['Sports uniform', 'Sports equipment', 'Sports gear', 'Baseball park', 'Baseball equipment', 'Baseball protective gear', 'Glove', 'Gesture', 'Baseball uniform', 'Baseball player']"
./data/posts/shreyas41_6992256_3041540064751583744_449116_852\2023-02-19_09-44-11_UTC_4.jpg,"['Sports uniform', 'Cricket', 'Sports equipment', 'Gesture', 'Sports gear', 'Jersey', 'Player', 'Baseball player', 'Sportswear', 'Bat-and-ball games']"
./data/posts/shreyas41_6992256_3046864282490784278_1545624_3221\2023-02-26_18-02-28_UTC.jpg,"['Smile', 'Blue', 'Organ', 'Curtain', 'Sleeve', 'Fashion design', 'Beard', 'Fun', 'Blazer', 'Formal wear']"
./data/posts/shreyas41_6992256_3048041451876923755_331394_942\2023-02-28_09-01-17_UTC_1.jpg,"['Sports uniform', 'Baseball bat', 'Softball bat', 'Batting glove', 'Sports gear', 'Helmet', 'Sports equipment', 'Bat-and-ball games', 'Baseball equipment', 'Jersey']"
./data/posts/shreyas41_6992256_3048041451876923755_331394_942\2023-02-28_09-01-17_UTC_2.jpg,"['Sports uniform', 'Sports equipment', 'Vertebrate', 'Hat', 'Baseball player', 'Bat-and-ball games', 'Cap', 'Mammal', 'Gesture', 'Player']"
./data/posts/shreyas41_6992256_3048041451876923755_331394_942\2023-02-28_09-01-17_UTC_3.jpg,"['Sports uniform', 'Batting glove', 'Helmet', 'Sports gear', 'Sports equipment', 'Baseball', 'Jersey', 'Baseball park', 'Baseball equipment', 'Baseball player']"
./data/posts/shreyas41_6992256_3053733065035291349_887879_1205\2023-03-08_05-29-30_UTC_1.jpg,"['Smile', 'Sleeve', 'Temple', 'Decoration', 'Happy', 'Fashion design', 'Entertainment', 'Sari', 'Formal wear', 'Magenta']"
